aero_drag,aero_lift,aero_mom,damp_edge,damp_flap,damp_tors
-0.0017408052055786672,-0.00302745160082959,0.00019675234175905204,-6.561789112031993e-05,-0.0004007950240155869,-3.772095014017952e-05
-0.001686791846935522,-0.002979643353791461,0.00019277472776317838,-6.274361064013154e-05,-0.0003883509818083889,-3.6774939319598995e-05
-0.0016327458678935423,-0.002930191002088363,0.00018855676876363328,-5.9849713160730966e-05,-0.00037572485758406336,-3.5743180802976154e-05
-0.0015788001651848168,-0.0028791639463015125,0.00018411152664444007,-5.694803091494242e-05,-0.000362953112223962,-3.463142665635745e-05
-0.0015250775370971319,-0.002826629075979807,0.00017945230930027013,-5.4049465599759557e-05,-0.0003500703962541503,-3.344597000424576e-05
-0.0014716932011582837,-0.002772652574467772,0.00017459253839338817,-5.116434988013819e-05,-0.00033711042194276475,-3.2193486517072934e-05
-0.0014187548349032801,-0.002717299972178492,0.00016954569284034725,-4.830244565120631e-05,-0.00032410593848182826,-3.088098794749316e-05
-0.0013663625881556972,-0.0026606361562861894,0.00016432525869885208,-4.5472939048091566e-05,-0.00031108868879124046,-2.9515778622581267e-05
-0.0013146091298967951,-0.0026027253797903955,0.0001589446819784565,-4.26844390860128e-05,-0.0002980893703658175,-2.8105411020645016e-05
-0.0012635797284254386,-0.0025436312709750716,0.00015341732432708975,-3.99449796594209e-05,-0.0002851376004788812,-2.6657640599213804e-05
-0.001213352361822366,-0.0024834168432010455,0.0001477564216403993,-3.726202449644662e-05,-0.00027226188548471776,-2.5180380161549226e-05
-0.0011639978557614504,-0.0024221445049538966,0.00014197504562242207,-3.4642474680922e-05,-0.0002594895939648976,-2.368165404667738e-05
-0.001115580045797321,-0.00235987607007816,0.00013608606830718377,-3.20926783747078e-05,-0.00024684693347885487,-2.216955242029047e-05
-0.0010681559613625424,-0.0022966727681349905,0.00013010212953184187,-2.9618442395204607e-05,-0.00023435893069709233,-2.0652185934864454e-05
-0.001021776028812166,-0.002232595254829056,0.00012403560733609202,-2.722504532576682e-05,-0.00022204941471135105,-1.9137641016870128e-05
-0.0009764842909730253,-0.0021677036224518817,0.00011789859124640901,-2.491725186034851e-05,-0.00020994100333307733,-1.7633936027408362e-05
-0.0009323186407731369,-0.0021020574102934694,0.00011170285839081998,-2.2699328107468543e-05,-0.00019805509220700588,-1.6148978529904697e-05
-0.000889266961040597,-0.002033994207398384,0.00010543499005179176,-2.0575057602462648e-05,-0.00018641184658221296,-1.4690523884917987e-05
-0.0008473910544277881,-0.0019649217259386045,9.912421258493384e-05,-1.854775780063817e-05,-0.00017503019559762667,-1.3266135377704201e-05
-0.0008067645805424405,-0.0018955940797214879,9.2789699636623e-05,-1.6627656668968254e-05,-0.00016394591266185785,-1.1882439970638324e-05
-0.0007674098480218146,-0.0018260908300669326,8.644179680698757e-05,-1.481814784928825e-05,-0.0001531796276515829,-1.0546405038535249e-05
-0.0007293299292870687,-0.001756466110922645,8.009052844964158e-05,-1.3119321086809212e-05,-0.00014274374314925895,-9.265017114127495e-06
-0.0006925233874610509,-0.0016867723407843352,7.374551559350586e-05,-1.1530907716937151e-05,-0.00013264929563245497,-8.044937547246563e-06
-0.0006569849487663868,-0.001617060794599423,6.741594331232137e-05,-1.0052354352298641e-05,-0.00012290613261632032,-6.892450624093687e-06
-0.0006227057979357859,-0.001547381646614323,6.111055776376321e-05,-8.682842733691308e-06,-0.00011352293454917011,-5.8134345935303635e-06
-0.0005896738572204365,-0.0014777840001171901,5.483766624547179e-05,-7.4213073845967035e-06,-0.00010450723413104564,-4.813336086002422e-06
-0.0005578740579004432,-0.001408315916405092,4.8605139081919877e-05,-6.26645203248191e-06,-9.586543675591662e-05,-3.897147340662859e-06
-0.0005272886038280489,-0.0013390244431693973,4.2420413173659786e-05,-5.21676483516498e-06,-8.760284212362029e-05,-3.0693862759761463e-06
-0.0004978972263785569,-0.0012699556421850965,3.62904970736645e-05,-4.2705324446509435e-06,-7.972366698126126e-05,-2.3340794400030842e-06
-0.00046967743027851247,-0.0012011546161850037,3.0221977459527896e-05,-3.425852950891813e-06,-7.22310689566449e-05,-1.6947478603487586e-06
-0.00044260472987266484,-0.0011326655347977427,2.4221026872621706e-05,-2.680647757116327e-06,-6.512717145081562e-05,-1.154395797614598e-06
-0.0004166528754777505,-0.0010645316594327736,1.829341259911968e-05,-2.0326724464253023e-06,-5.841308956028429e-05,-7.155023906231312e-07
-0.00039179406955212556,-0.0009967953669952998,1.244450657193853e-05,-1.479526706331169e-06,-5.208895700225589e-05,-3.800161667600088e-07
-0.0003679991724847494,-0.0009294981723197363,6.679296176249116e-06,-1.0186633838817693e-06,-4.615395401787042e-05,-1.4935237654550355e-07
-0.00034529582204248494,-0.0008639692480260054,1.0023892368427347e-06,-6.473967490163412e-07,-4.060633622963125e-05,-2.4393098058557032e-08
-0.00032375002180101215,-0.0008022596796346018,-4.58181740626516e-06,-3.629100478875614e-07,-3.544346442935529e-05,-5.490044121730351e-09
-0.0003030973854376138,-0.0007396387374124753,-1.0069137630446088e-05,-1.612157829634345e-07,-3.0647508711546296e-05,-9.247150112848705e-08
-0.00028323702619793183,-0.0006758678048599931,-1.545448461115105e-05,-3.9242301969337307e-08,-2.6176999212907174e-05,-2.8465871777766853e-07
-0.00026416395579285034,-0.0006110029746076083,-2.073347237928124e-05,-5.711650438568385e-11,-2.2040746167053098e-05,-5.808835856812031e-07
-0.0002458717911485138,-0.0005451038656537148,-2.590244744621532e-05,-4.629764112248511e-08,-1.824658673687719e-05,-9.795618625061943e-07
-0.00022835195918132094,-0.00047823304501751933,-3.095808995364823e-05,-1.801655750096361e-07,-1.4801198786472513e-05,-1.4786993356799821e-06
-0.0002115938116738528,-0.0004104560016290294,-3.5897399281034145e-05,-4.034141255726038e-07,-1.1710084062798389e-05,-2.075902494385874e-06
-0.0001955847619807828,-0.00034184111417204254,-4.071768668586766e-05,-7.17336564787127e-07,-8.97755670803124e-06,-2.7683911619902227e-06
-0.00018031042361330664,-0.0002724596100450201,-4.5416567418232124e-05,-1.122756480772843e-06,-6.6067349975463875e-06,-3.553012674757666e-06
-0.0001657547494885926,-0.00020238551515963784,-4.999195222252726e-05,-1.6200197751390851e-06,-4.5995363019615036e-06,-4.426257511054532e-06
-0.00015190017110662703,-0.0001316955943902321,-5.444203828158875e-05,-2.208988453978193e-06,-2.956675316864713e-06,-5.384276281532805e-06
-0.00013872773695411695,-6.0469282502685057e-05,-5.87652996592138e-05,-2.8890362614149766e-06,-1.6776656003421373e-06,-6.422897986456413e-06
-0.00012629534607547374,1.1259687808118574e-05,-6.296435644051135e-05,-3.659046205127967e-06,-7.608244533510081e-07,-7.537649442276521e-06
-0.0001144790728982734,8.439074990248035e-05,-6.703487652920638e-05,-4.51741002312778e-06,-2.0328117238262675e-07,-8.72377577606583e-06
-0.00010322803411707225,0.00015927380036531903,-7.096925899432682e-05,-5.478707296344984e-06,-7.503077141799996e-10,-9.976129481541766e-06
-9.253284565948859e-05,0.00023586911302253265,-7.476580058242757e-05,-6.545634775602634e-06,-1.5844259576198753e-07,-1.1289424844439644e-05
-8.238470917762699e-05,0.000314110281071992,-7.842375426965215e-05,-7.719607831207113e-06,-6.807875696847534e-07,-1.2658385994718701e-05
-7.277327068088877e-05,0.0003939248789072597,-8.194264113959744e-05,-9.001457674455733e-06,-1.5710153361273351e-06,-1.4077605332448025e-05
-6.368669766579283e-05,0.0004752340483074978,-8.532222282783174e-05,-1.039138939727442e-05,-2.8311285866313e-06,-1.5541550403838103e-05
-5.511176669028829e-05,0.0005579524278952436,-8.856249389628635e-05,-1.1888959414017243e-05,-4.4618747740689466e-06,-1.7044583843995385e-05
-4.70365958307654e-05,0.0006421548633185152,-9.166367412177002e-05,-1.3493056059581107e-05,-6.462721114383932e-06,-1.8580983522206895e-05
-3.945721965369013e-05,0.000729015496703127,-9.462620048849111e-05,-1.520188367334414e-05,-8.831832552941764e-06,-2.0144962731622574e-05
-3.232631645313388e-05,0.0008175813489530295,-9.745012234317381e-05,-1.7014651806808926e-05,-1.1567877623980179e-05,-2.1730690345206666e-05
-2.5628987038882464e-05,0.0009080051021709426,-0.00010013173710909919,-1.894142672101525e-05,-1.468210675450678e-05,-2.3332310865313593e-05
-1.935294289401852e-05,0.0010001936641382033,-0.00010267182577323262,-2.0980289471517742e-05,-1.817434626365512e-05,-2.494398362737274e-05
-1.348482902621532e-05,0.0010940510034849467,-0.00010507143229367283,-2.3128885408827286e-05,-2.204339482639743e-05,-2.6560031122814175e-05
-8.010211540306213e-06,0.001189472352202803,-0.00010733179714200687,-2.538409326168905e-05,-2.628672332268495e-05,-2.8174827563301837e-05
-2.913654893060521e-06,0.0012863441933566445,-0.00010945434839034066,-2.774201838257731e-05,-3.090044916162073e-05,-2.9782816368059352e-05
1.8211974501286163e-06,0.0013845441452950255,-0.00011144069398809935,-3.0197984501899013e-05,-3.5879306095690556e-05,-3.137852636019518e-05
6.211580549957444e-06,0.0014839686119155382,-0.00011329261382463137,-3.274653049071442e-05,-4.121661679636389e-05,-3.295658745442817e-05
1.0280037911063113e-05,0.0015864096477393886,-0.0001150120515689135,-3.538141216517312e-05,-4.690426823820615e-05,-3.451174573837825e-05
1.4051257063231112e-05,0.0016901133474707816,-0.00011660104609767836,-3.8095778890688505e-05,-5.293300428802673e-05,-3.60388779105276e-05
1.7536817134544778e-05,0.0017951647472540543,-0.00011805775964548,-4.089343882316255e-05,-5.931399274125251e-05,-3.753300504099236e-05
2.0753104945374855e-05,0.0019014100354692127,-0.00011938451046776011,-4.376675282105682e-05,-6.603819145084916e-05,-3.898930753323707e-05
2.3716911199783122e-05,0.002008691390880864,-0.00012058375892937458,-4.670766970685617e-05,-7.309561643194823e-05,-4.040326483024766e-05
2.64455961929605e-05,0.0021168402011166017,-0.00012165810501346545,-4.970737346649891e-05,-8.047475352696172e-05,-4.177054435094354e-05
2.895701354120448e-05,0.0022256771884708354,-0.0001226102778359513,-5.275631404974252e-05,-8.816254827566758e-05,-4.3087012143714205e-05
3.1269439216547194e-05,0.002335012382370211,-0.00012344312699379253,-5.5844234859524565e-05,-9.61443822421367e-05,-4.4348741317340626e-05
3.3401501496583695e-05,0.002444645136268961,-0.00012415961363050162,-5.896020638747617e-05,-0.00010440405348984862,-4.5552019720890475e-05
3.5374502654252874e-05,0.0025545691182683778,-0.00012476028409823687,-6.209266568667904e-05,-0.00011292376110353606,-4.6693356796501966e-05
3.7212025587123846e-05,0.002664850376014335,-0.00012524520852079868,-6.522946162250064e-05,-0.0001216840941931194,-4.776948961016986e-05
3.892983145120817e-05,0.002774853219603168,-0.00012562310761059228,-6.835850934495124e-05,-0.00013066650911097163,-4.877746683765652e-05
4.0545896474253134e-05,0.002884380132978897,-0.0001258966640569145,-7.146800069534698e-05,-0.00013985427792927312,-4.971467286200092e-05
4.2078915183408575e-05,0.0029931788298387368,-0.00012606929691765464,-7.454441703015975e-05,-0.00014922384830901792,-5.0578566228732375e-05
4.3547560686379874e-05,0.0031009880670973457,-0.00012614447800678172,-7.757395038797689e-05,-0.0001587501655001837,-5.1366868682230744e-05
4.497869151456039e-05,0.003207536648519873,-0.0001261123178125524,-8.054249573795461e-05,-0.0001684065453111579,-5.2077545811721825e-05
4.63865096710425e-05,0.0033125438904040155,-0.00012598866692086912,-8.343572659795409e-05,-0.00017816469740455953,-5.2708808358394014e-05
4.779102092727385e-05,0.0034157161234044126,-0.00012577900940183935,-8.62371162976905e-05,-0.00018799558923161987,-5.325952885330128e-05
4.921059006020024e-05,0.0035167541873160455,-0.0001254870000094813,-8.893184989320973e-05,-0.00019786793985110396,-5.3728451699358335e-05
5.066313607870077e-05,0.003615351218051852,-0.00012511627662576736,-9.150543507561674e-05,-0.00020774880816764145,-5.411450705062189e-05
5.21664451580649e-05,0.00371119307300414,-0.00012467046242832635,-9.394351857082756e-05,-0.0002176037879294441,-5.441686374226847e-05
5.3710125958584165e-05,0.003809331917812727,-0.0001235414468749042,-9.623197146621259e-05,-0.00022739707914021826,-5.4634927656354584e-05
5.530004953756577e-05,0.003910394464729895,-0.00012169647974374323,-9.835697960013295e-05,-0.0002370915652601777,-5.476833932558799e-05
5.694650121669298e-05,0.004008488870289012,-0.0001198812529413992,-0.00010033952057479367,-0.0002467045860575103,-5.4835828753984864e-05
5.863114591092306e-05,0.004103820341520102,-0.00011809597028205807,-0.00010220474257525824,-0.0002562608849941914,-5.485774313365776e-05
6.0374057612309104e-05,0.004195932742106451,-0.00011634834101485862,-0.00010393836932429246,-0.00026572180854402585,-5.483207331675209e-05
6.219452165994843e-05,0.00428438315680473,-0.00011464508019100021,-0.00010552695043272142,-0.00027504991416664904,-5.475700139000502e-05
6.411227027858403e-05,0.00436870967830612,-0.00011299290197304225,-0.00010695691110217832,-0.00028420554325800195,-5.463062441493716e-05
6.614744120369903e-05,0.004448434055071223,-0.00011139843791652548,-0.00010821469843015075,-0.0002931470223318762,-5.4450990407914564e-05
6.832062461652996e-05,0.004523062819024511,-0.0001098681899046651,-0.00010928685828913379,-0.00030183070540063385,-5.421610392943439e-05
7.065291469461821e-05,0.004592088752102885,-0.00010840847358057723,-0.00011016011943456698,-0.0003102110471798198,-5.392393441653294e-05
7.316111212777682e-05,0.004652008811534649,-0.00010741687233046503,-0.00011082148123212459,-0.00031824070008276917,-5.357242611065175e-05
7.586984112242746e-05,0.004704182465304707,-0.00010661663953183851,-0.00011125830499131986,-0.00032587063811192373,-5.31595098221616e-05
7.881804710878229e-05,0.004749527346597131,-0.00010578158612356614,-0.00011144544153647664,-0.0003330174580040167,-5.267113875568033e-05
8.203445057537468e-05,0.004787536060233665,-0.00010491169925394602,-0.00011136721330677061,-0.0003396182639698663,-5.210183379823097e-05
8.55413779424143e-05,0.004817834038378238,-0.0001040091342411159,-0.0001110158815065886,-0.0003456271739132069,-5.145323216646005e-05
8.936183691779319e-05,0.004840053231079923,-0.00010307591165631181,-0.00011038475611300202,-0.00035099824018829535,-5.072724159711663e-05
9.351934728444927e-05,0.004853839007668641,-0.00010211381157356388,-0.00010946839827838362,-0.000355686276475344,-4.992596719892541e-05
9.803798078497763e-05,0.004858852867567517,-0.00010112435271076789,-0.00010826269630794701,-0.00035964716081416005,-4.905170351539334e-05
0.00010294237022897055,0.00485477548984067,-0.0001001087706365569,-0.00010676494634914672,-0.00036283818385562813,-4.810692921591204e-05
0.00010825769136274874,0.0048413099512976746,-9.906799551451938e-05,-0.00010497393099107105,-0.0003652184206749393,-4.7094301911424836e-05
0.00011400450122395472,0.004816083047777765,-9.82442743281891e-05,-0.0001028899966109011,-0.0003667491265389765,-4.601665314782676e-05
0.00012020062609883461,0.004776026418327996,-9.793774944734626e-05,-0.00010051513033612366,-0.0003673941559097618,-4.4876983612592324e-05
0.0001268891889438955,0.004724115604479473,-9.772165700736017e-05,-9.78448917321929e-05,-0.00036709734140413287,-4.367116399859256e-05
0.00013411999091673027,0.0046596977366688995,-9.758873582699111e-05,-9.486634847902105e-05,-0.0003657760378580237,-4.238620984354402e-05
0.00014192630958262257,0.004582499660423729,-9.752794002034913e-05,-9.158237493088807e-05,-0.0003633900419313166,-4.102220977392056e-05
0.00015034231334114793,0.004492297345763715,-9.75258952304813e-05,-8.799767278290509e-05,-0.00035990194244889473,-3.957966856204834e-05
0.00015940175599822115,0.004388941224307437,-9.756617702608652e-05,-8.411947111921684e-05,-0.000355279734568709,-3.805963555338962e-05
0.00016903677731315504,0.004279351133975906,-9.708173861926524e-05,-7.99577866047687e-05,-0.0003494976329136446,-3.6463765270485964e-05
0.00017911558115908812,0.004172805677278952,-9.538054291665498e-05,-7.552575805565001e-05,-0.0003425370347971713,-3.479439679468047e-05
0.00018978896616089183,0.004056135335492401,-9.361420118986788e-05,-7.0872172675607e-05,-0.0003344593490362626,-3.307087364676611e-05
0.00020095534222727213,0.003930659756731929,-9.179276882316396e-05,-6.608832048387141e-05,-0.00032542590635351856,-3.133292771581919e-05
0.00021264334487984662,0.003796670859924804,-8.990139559632835e-05,-6.119981852264827e-05,-0.0003154587576951051,-2.9585929969595403e-05
0.00022484421998413494,0.0036545497789443318,-8.79342252511634e-05,-5.623475465050011e-05,-0.0003045924038788194,-2.7835114620729852e-05
0.0002375015624160054,0.003504732832224927,-8.589441108144485e-05,-5.122182226081845e-05,-0.00029287019174187155,-2.6086098268145835e-05
0.00025064002665366473,0.003348632960610874,-8.376922225493435e-05,-4.619226379850268e-05,-0.00028034366280253216,-2.4344589438822217e-05
0.00026422211162780503,0.0031867217031779312,-8.155185887667842e-05,-4.118152911063422e-05,-0.0002670716170340532,-2.2616107215977095e-05
0.00027814586208089185,0.00301891639418567,-7.923845995560864e-05,-3.6229286681642037e-05,-0.0002531322124353395,-2.0906429546585553e-05
0.00029234068934057706,0.0028459464158769095,-7.681966910728661e-05,-3.137788639861503e-05,-0.00023861024051157202,-1.9221394437475186e-05
